track_length,true_eps,fitted_eps_median
5,0.6,0.20609639791751524
5,0.6,0.2106635718035154
5,0.6,0.19924624192959073
5,0.8,0.19411067973079785
5,0.8,0.22442553364255013
5,0.8,0.2204494980177691
5,0.8,0.207058289019301
5,0.8,0.2191942147529795
5,0.8,0.20504414843370397
5,0.8,0.23147518195926992
5,0.8,0.19970827796948587
5,0.8,0.18943996043025385
5,0.8,0.20581888816158847
5,0.8,0.2087943854529256
5,0.8,0.21195184064484934
5,0.8,0.21933709121279854
5,0.8,0.2032374698838486
5,0.8,0.2129215395681277
5,0.8,0.2021577763736203
5,0.8,0.19425894323349646
5,0.8,0.22493603359918618
5,0.8,0.21136162825592206
5,0.8,0.21488228273450113
5,0.8,0.21193689670116436
5,0.8,0.2623441347053542
5,0.8,0.24253532914892076
5,0.8,0.20637530934692047
5,0.8,0.19596820484173672
5,0.8,0.22920545523487115
5,0.8,0.23135684259944567
5,0.8,0.19676100763661006
5,0.8,0.20752499818850328
5,0.8,0.21031415603225198
5,0.8,0.20831558426873908
5,0.8,0.19835902776349845
5,0.8,0.20635835260707525
5,0.8,0.2594901369353187
5,0.8,0.2432691087946026
5,0.8,0.2234383472184879
5,0.8,0.22145877792622343
5,0.8,0.2044003568971364
5,0.8,0.23075217864507613
5,0.8,0.19700709336931754
5,0.8,0.23442522190848109
